Net counts

Spectrum                          Na    Mg    Al      Si     S     K      Ca    Ti     Fe    Sr     Rh
SRM_1831_300s_20x20det_2_1_19  10658 11771 16866 1828643  9966 51081 2043418  7302 130701 39749 136141
SRM_1831_300s_20x20det_2_1_2   10893 11895 17058 1829405 10132 50850 2046920  7321 129609 40079 135218
SRM_1831_300s_20x20det_2_1_3   10603 11976 17272 1827900 10132 50886 2041577  7044 131689 39823 135041
SRM_1831_300s_20x20det_2_1_4    6719  7375 10707 1154268  6395 32662 1290809  4353  82831 24998  85108
SRM_1831_300s_20x20det_2_1_5   11090 12041 17347 1826872  9925 50829 2040480  7579 130715 39231 137566
SRM_1831_300s_20x20det_2_1_6   10398 12025 17160 1827189 10005 51122 2043891  7236 130617 39357 134860
SRM_1831_300s_20x20det_2_1_7   10879 11727 16996 1828921 10008 50987 2044626  7451 131751 40322 134997
SRM_1831_300s_20x20det_2_1_8   10723 11875 17240 1829929 10304 51196 2044139  6844 131392 40237 134638
SRM_1831_300s_20x20det_2_1_9   11018 12076 17192 1827916  9780 51103 2041887  7055 130227 40061 135955
SRM_1831_300s_20x20det_2_2_0   10668 11988 17097 1825445 10064 51276 2038599  7363 130478 39901 136444
SRM_1831_300s_20x20det_2_2_1   10453 12119 17089 1827164  9976 51230 2040318  7522 130890 41370 135694
SRM_1831_300s_20x20det_2_2_10  10308 11987 16708 1831551  9857 51362 2045758  7279 131172 39886 135571
SRM_1831_300s_20x20det_2_2_11   7272  7944 11579 1216280  6435 34177 1363307  4686  87816 26400  89845
SRM_1831_300s_20x20det_2_2_12  10464 11645 16692 1828276  9859 51582 2043391  7084 131521 38755 135624
