Net counts

Spectrum                          Na    Mg    Al      Si     S     K      Ca    Ti     V     Fe    Zn    Sr    Zr     Rh
SRM_1831_300s_20x20det_2_2_15   9713 10059  8886 1809466  9107 40924 1986603  7093   405 131945  6697 33373 11413 127461
SRM_1831_300s_20x20det_2_2_16  10006 10343  8843 1805167  9429 40915 1990732  6936   171 130828  5783 34030 11194 126557
SRM_1831_300s_20x20det_2_2_17  10119 10051  9012 1809348  9018 41136 1991574  7407   372 132383  5245 33935 11224 127374
SRM_1831_300s_20x20det_2_2_18   9796 10144  9356 1805472  9063 41095 1991657  7171   233 131597  5058 33605 11507 127739
SRM_1831_300s_20x20det_2_2_19   9807 10027  9173 1809638  9153 41637 1992714  7225   400 131567  5645 33509 11127 127122
SRM_1831_300s_20x20det_2_2_2    9775 10291  8855 1804069  9376 41145 1984364  7311   317 131559  5517 34981 11588 126524
SRM_1831_300s_20x20det_2_2_3   10042 10411  9184 1806164  9388 40948 1989075  6708   279 131080  4786 33920 10828 126148
SRM_1831_300s_20x20det_2_2_4   10061 10247  8912 1807570  9315 40955 1986860  6802   412 130851  5916 33311 10929 126396
SRM_1831_300s_20x20det_2_2_5     334   393   367   77849   420  1723   85975   290     0   5617   150  1262   295   4982
SRM_1831_300s_20x20det_2_2_6    9795 10318  9224 1807813  9139 41240 1990184  7405   345 131405  5625 34317 11940 126782
SRM_1831_300s_20x20det_2_2_7    3202  3288  2960  575688  2897 12972  633005  2198     6  41708  1572 10446  3039  40416
SRM_1831_300s_20x20det_2_2_8   10184 10080  9075 1809479  9033 41132 1993221  7259   345 131121  5150 33605 11327 126319
SRM_1831_300s_20x20det_2_2_9   10133  9981  9255 1806372  9615 40960 1991060  6887     0 131789  5835 33364 12746 126958
SRM_1831_300s_20x20det_2_3_0    9886  9952  8857 1811249  9101 41342 1991783  6924   238 131182  5298 34338 10650 128718
SRM_1831_300s_20x20det_2_3_1   10096 10158  8973 1808300  9586 41157 1990356  7063     8 132115  5805 34377 10742 127194
SRM_1831_300s_20x20det_2_3_10   9481 10362  9116 1810082  9165 41751 1991645  7309   286 130529  5180 34397 10995 126452
SRM_1831_300s_20x20det_2_3_11  10041 10049  8845 1808724  9129 41490 1991343  7307   122 131590  5122 33474 11389 127276
SRM_1831_300s_20x20det_2_3_12  10106 10243  9062 1806406  8929 40872 1988977  7164   265 131668  4968 33211 11452 126941
SRM_1831_300s_20x20det_2_3_13  10102 10323  9273 1808912  9385 41793 1992625  7458    55 131767  5680 32763 10605 126753
SRM_1831_300s_20x20det_2_3_14   9918 10265  8929 1804826  9474 41468 1988451  7198   268 131080  6001 34165 11844 127055
SRM_1831_300s_20x20det_2_3_15  10035 10234  8969 1810566  9072 41125 1992215  7163    86 131630  5581 33326 11461 126369
SRM_1831_300s_20x20det_2_3_16   9577 10230  9187 1809616  9301 40816 1993790  7114     9 131426  5782 32947 11906 126268
SRM_1831_300s_20x20det_2_3_17  10071 10421  8839 1809607  9002 41268 1993138  6757   417 131652  5008 34413 10515 125985
SRM_1831_300s_20x20det_2_3_18  10115 10226  9317 1809487  9114 40965 1993847  6979   318 130426  5618 32660 10627 126257
SRM_1831_300s_20x20det_2_3_19   9740 10512  8942 1809781  9147 41478 1992290  7035    71 132632  5988 33297 11176 126574
SRM_1831_300s_20x20det_2_3_2    9788 10315  9045 1808971  9299 41303 1992826  7153   267 131903  5438 34370 12039 127864
SRM_1831_300s_20x20det_2_3_3   10031 10074  9563 1807445  9182 40496 1989591  7434   261 130912  6196 33483 10994 126010
SRM_1831_300s_20x20det_2_3_4    7605  7734  6801 1396761  7286 31330 1536489  5429   247 100746  4024 26513  8639  97795
SRM_1831_300s_20x20det_2_3_5   10362 10275  9142 1809185  9475 41221 1991966  6951   202 130744  4927 33878 11185 127447
SRM_1831_300s_20x20det_2_3_6    9820  9826  8979 1805981  9691 41070 1992310  7597   351 131677  5708 33529 11406 127412
SRM_1831_300s_20x20det_2_3_7    9888 10255  9208 1808698  9305 41476 1990865  7363   140 131204  5517 34179 11166 127168
SRM_1831_300s_20x20det_2_3_8    9914 10094  9012 1810840  9132 41197 1994821  6989   289 131713  5480 34101 11510 128393
SRM_1831_300s_20x20det_2_3_9   10079 10141  8873 1807839  9261 40776 1988549  7184   247 130950  5546 33625 11158 127171
SRM_1831_300s_20x20det_2_4_0   10043 10042  9106 1809725  9050 41082 1992244  6969     0 132067  5415 34084 11325 128779
SRM_1831_300s_20x20det_2_4_1    9945  9797  8592 1808647  9021 41231 1994005  7267   136 131564  4528 34358 11219 127130
SRM_1831_300s_20x20det_2_4_10  10096 10124  9072 1806358  9278 40642 1989861  7294   106 130993  5099 33778 10654 127701
SRM_1831_300s_20x20det_2_4_11  10074  9854  8993 1808599  9068 41392 1990016  7629   234 130810  5085 33260 11855 127137
SRM_1831_300s_20x20det_2_4_12   9902 10020  8723 1805075  9202 41450 1988642  7044   173 131919  5675 33109 10969 127160
SRM_1831_300s_20x20det_2_4_13   9906  9983  8974 1808094  9294 40982 1989320  6895   270 131113  4870 33754 10313 127107
SRM_1831_300s_20x20det_2_4_14  10221 10345  9001 1806771  9271 41687 1986645  7377   266 132136  5555 33241 11093 127194
SRM_1831_300s_20x20det_2_4_15   9904 10099  9097 1809555  9276 41253 1991498  7033   241 131981  5598 33297 11220 126553
SRM_1831_300s_20x20det_2_4_16   9649  9975  8947 1779919  9304 40952 1987792  7035   356 132160  5351 34040 11181 127225
SRM_1831_300s_20x20det_2_4_17  10040 10175  9100 1808097  9244 41664 1990428  6847   524 132267  5367 32995 11044 126305
SRM_1831_300s_20x20det_2_4_18   9926 10156  9268 1810612  9483 41392 1992695  7304    81 131791  5213 33559 11308 126464
SRM_1831_300s_20x20det_2_4_19  10002  9815  8902 1809047  9247 40619 1990863  7236   675 132215  5199 33910 11350 126260
SRM_1831_300s_20x20det_2_4_2   10192 10208  9020 1804576  9314 41427 1990926  7013   222 131195  5249 33347 11983 126833
SRM_1831_300s_20x20det_2_4_3    9832 10080  9034 1806109  9434 40961 1987468  7192   212 131364  5519 33943 11097 127343
SRM_1831_300s_20x20det_2_4_4   10008 10275  9280 1801607  9033 41247 1983661  6883   472 131428  5642 33937 10722 126503
SRM_1831_300s_20x20det_2_4_5   10039 10099  9077 1802280  9263 41589 1984224  6869   289 131521  5671 33280 11066 125407
SRM_1831_300s_20x20det_2_4_6    9923 10327  9038 1806331  9093 41248 1987187  6927   194 130491  5035 34011 12442 126410
SRM_1831_300s_20x20det_2_4_7    9975 10002  8863 1806891  9226 41043 1987189  6781   169 132398  5780 33537 11193 125421
SRM_1831_300s_20x20det_2_4_8    9824 10102  9104 1806895  9485 40535 1988452  7166    68 131592  5754 33481 11528 127339
SRM_1831_300s_20x20det_2_4_9   10015  9883  9074 1804839  9397 41264 1990857  7184   293 130614  5063 32820 11656 127095
SRM_1831_300s_20x20det_2_5_0    9889 10032  9059 1806854  9375 41694 1988331  7647   236 131738  5155 32239 11601 127294
SRM_1831_300s_20x20det_2_5_1    9883  9970  8795 1808253  9043 41352 1990878  7343   438 131172  5170 34271 10460 126965
SRM_1831_300s_20x20det_2_5_10  10030 10278  9297 1811190  9632 40813 1993275  7064   494 131068  5732 34319 10878 128551
SRM_1831_300s_20x20det_2_5_11  10042 10040  9029 1809411  9320 41168 1996012  7120   135 131270  5690 34075 12597 127349
SRM_1831_300s_20x20det_2_5_12  10276 10006  9139 1805730  9424 40788 1987946  7012   184 131449  5367 33777 11065 125980
SRM_1831_300s_20x20det_2_5_13   6660  6699  6196 1204848  6222 27359 1329147  4689    84  87290  4036 21819  6880  84812
SRM_1831_300s_20x20det_2_5_14  10007 10156  8882 1808559  9227 40971 1995495  7165   710 131141  5052 33558 11284 126866
SRM_1831_300s_20x20det_2_5_15  10073 10025  8887 1806689  9022 40985 1991865  6867   319 130650  5409 33841 10596 128346
SRM_1831_300s_20x20det_2_5_16   9976 10182  9079 1808786  9168 41111 1989421  7102     0 131153  5240 33398 10855 125618
SRM_1831_300s_20x20det_2_5_17  10233 10277  9053 1807852  9280 41323 1989253  7320   147 131281  5624 33544 10723 127324
SRM_1831_300s_20x20det_2_5_18   9734 10095  8997 1808768  9153 41116 1987472  7041   165 131165  4881 33701 11204 126327
SRM_1831_300s_20x20det_2_5_19  10098 10309  8854 1808616  9220 41020 1989751  7215     0 132192  5387 33690 11121 127765
SRM_1831_300s_20x20det_2_5_2    9866  9945  8973 1804055  9306 41378 1988458  7136   201 130536  4845 33148 10550 127237
SRM_1831_300s_20x20det_2_5_3    9978 10119  9035 1804212  9122 41331 1988171  7555   358 131601  4962 33751 10502 126841
SRM_1831_300s_20x20det_2_5_4    9121  9896  8790 1746999  9199 41196 1981363  7011     0 131600  5166 33964 10947 125810
SRM_1831_300s_20x20det_2_5_5   10001  9736  9062 1808233  9262 40506 1989739  7029   217 131831  5434 32348 11690 126509
SRM_1831_300s_20x20det_2_5_6    9667  9717  8734 1809517  9552 40936 1987443  7398   105 131519  4983 34377 11036 126368
SRM_1831_300s_20x20det_2_5_7    9891  9926  8834 1808454  9268 41358 1989714  7317   596 131649  5358 33677 10609 125690
SRM_1831_300s_20x20det_2_5_8   10051 10311  9259 1809203  9253 41439 1989448  6788   111 131148  5142 35214 11294 126932
SRM_1831_300s_20x20det_2_5_9    9748 10226  9127 1808754  9065 41182 1992436  7194     6 132009  5170 34113 12208 127727
SRM_1831_300s_20x20det_2_6_0    5643  5614  5112 1037026  5211 23625 1141727  3930    31  75758  2953 19064  5844  72550
SRM_1831_300s_20x20det_2_6_1   10109 10138  9284 1801281  9495 41397 1989506  7228    76 130702  5218 34031 10860 127704
SRM_1831_300s_20x20det_2_6_10   9845 10208  8777 1807136  9426 41420 1987113  7157   234 130358  5643 32936 11309 126382
SRM_1831_300s_20x20det_2_6_11   9958 10259  9033 1808942  9156 41093 1987746  7271   284 132328  5658 34324 10872 126805
SRM_1831_300s_20x20det_2_6_12  10242 10258  9195 1808666  9415 41022 1991851  6881   368 131481  5824 34383 10974 125738
SRM_1831_300s_20x20det_2_6_13   9296  9624  8360 1687767  8715 38388 1859195  6552   156 122646  5199 31262 10789 117844
SRM_1831_300s_20x20det_2_6_14   9915 10098  9095 1809977  9225 41086 1990977  7169   559 131630  6031 34464 10010 127498
SRM_1831_300s_20x20det_2_6_15   9887 10020  8883 1811335  9192 41461 1993539  7174   146 131553  5123 33636 10704 126833
SRM_1831_300s_20x20det_2_6_16   9834 10158  9289 1805114  9108 41351 1987881  7182   428 131535  5463 34038 11476 127636
SRM_1831_300s_20x20det_2_6_17  10254 10460  9294 1809589  9049 40960 1989245  7246   488 130708  5494 33729 11354 127244
SRM_1831_300s_20x20det_2_6_18   1020  1132   953  202822  1000  4573  223372   709     0  14620   784  3492  1102  13367
SRM_1831_300s_20x20det_2_6_19   9819  9983  8991 1807506  9303 41492 1992373  7316   196 131715  5466 34008 11150 126845
SRM_1831_300s_20x20det_2_6_2    9975 10250  8968 1807767  8687 41974 1987169  7123   281 130461  5279 33275 11797 125908
SRM_1831_300s_20x20det_2_6_3    9098  9612  7992 1636055  8417 37530 1798914  6405   394 118713  4588 30528  9583 115131
SRM_1831_300s_20x20det_2_6_4    9869 10139  8971 1808324  9087 39887 1988555  6920   319 131649  5173 34020 11535 126836
SRM_1831_300s_20x20det_2_6_5   10032 10007  8993 1806370  9110 41108 1987023  7130   217 132391  5608 32622 11948 126200
SRM_1831_300s_20x20det_2_6_6    9900 10114  9056 1807516  9084 40802 1987954  7075     0 131169  4031 33781 10507 126518
SRM_1831_300s_20x20det_2_6_7    9920 10060  9251 1807450  9311 41349 1989139  6924   111 130767  5743 33880 10857 126983
SRM_1831_300s_20x20det_2_6_8    9735 10184  9069 1808216  8905 40973 1988000  7036   236 131126  5413 33594 11252 125519
SRM_1831_300s_20x20det_2_6_9   10124 10104  9128 1809242  9146 41603 1993278  7026   219 131308  5734 34152 11247 125921
SRM_1831_300s_20x20det_2_7_0   10099 10075  8888 1807293  9449 41154 1988260  6801   671 130730  5510 33869 11765 127372
SRM_1831_300s_20x20det_2_7_1    9833  9883  8900 1810469  9538 40825 1986797  6958   396 131861  4824 33658 10976 126514
SRM_1831_300s_20x20det_2_7_10   9762 10263  9077 1813040  9502 40602 1992493  7440   307 131123  5201 34982 12061 126696
SRM_1831_300s_20x20det_2_7_11  10228 10335  8874 1809302  8940 41223 1988919  6884   229 130784  5736 33091 11378 127450
SRM_1831_300s_20x20det_2_7_12   9959 10234  9155 1810115  9417 41302 1991956  6787   499 132836  5431 34457 11618 126915
SRM_1831_300s_20x20det_2_7_13   7729  7788  6891 1387072  7001 31544 1523297  5298   254 101524  4336 25797  7854  97036
SRM_1831_300s_20x20det_2_7_14  10001 10426  9244 1811294  9372 40773 1989107  6982    77 132252  5302 33796 11550 127086
SRM_1831_300s_20x20det_2_7_15   9844 10197  9159 1806313  9124 41137 1992413  6924    34 131826  5609 34629 11869 126763
SRM_1831_300s_20x20det_2_7_16   9628  9920  9029 1806049  9136 40999 1987368  7113   367 131765  6451 33695 11255 126679
SRM_1831_300s_20x20det_2_7_17  10110 10262  9276 1809746  9143 40909 1993131  7188   354 131479  4785 33967 11177 127648
SRM_1831_300s_20x20det_2_7_18  10320 10389  9090 1807035  9191 41440 1989518  7441   246 129731  5371 33460 11067 126314
SRM_1831_300s_20x20det_2_7_19   9952 10084  9178 1806977  9373 41148 1989116  7336   265 131554  5315 34391 11349 126668
SRM_1831_300s_20x20det_2_7_2   10193 10226  8817 1807095  9027 41122 1987399  7170   206 131241  5039 34239 10445 127206
SRM_1831_300s_20x20det_2_7_3    9932 10185  8923 1807369  9159 40752 1991950  7051   370 131288  5142 32890 10848 126924
SRM_1831_300s_20x20det_2_7_4    9944 10217  9177 1809556  9174 41215 1990089  6971   594 132173  4876 33884 11173 126894
SRM_1831_300s_20x20det_2_7_5    9902 10058  8992 1811234  9321 41459 1989906  7315   183 131833  5194 34276 11071 127431
SRM_1831_300s_20x20det_2_7_6    9892  9969  8695 1808735  9061 40629 1991663  7389   194 131592  5429 33175 11180 126753
SRM_1831_300s_20x20det_2_7_7    9835 10061  8988 1807230  9286 41826 1988082  6650     0 130737  4870 32729 11263 126691
SRM_1831_300s_20x20det_2_7_8   10048 10168  8969 1811799  9007 41590 1992388  7134   227 131614  5293 33971 11434 128025
SRM_1831_300s_20x20det_2_7_9    9860 10252  9032 1808544  9543 40965 1989349  7145   342 132594  5728 33803 11447 126704
SRM_1831_300s_20x20det_2_8_0    9869 10379  9039 1811659  9119 41280 1991842  7191   153 131824  5035 33746 10882 127798
SRM_1831_300s_20x20det_2_8_1    9709  9971  9191 1809628  9266 41257 1992193  6924     0 131837  6036 33343 11693 127047
SRM_1831_300s_20x20det_2_8_10   9838 10278  8891 1808901  9448 41203 1992544  7295   499 131520  6374 33655 11366 127572
SRM_1831_300s_20x20det_2_8_11   9837  9937  9050 1807324  9235 41468 1986454  6932   141 132207  5681 33061 11179 127325
SRM_1831_300s_20x20det_2_8_12  10165 10371  9237 1806607  9054 40480 1989474  6562   277 131758  5154 33868 10481 127749
SRM_1831_300s_20x20det_2_8_13  10065  9978  9004 1805844  9381 40856 1987828  7068   285 131655  5739 33951 10485 125657
SRM_1831_300s_20x20det_2_8_14  10122 10140  9005 1804892  9319 40727 1986938  7429    67 130221  5119 33252 11658 127081
SRM_1831_300s_20x20det_2_8_15  10197 10156  8927 1808473  9227 41056 1991808  6875     0 131916  5395 33566 11159 127570
SRM_1831_300s_20x20det_2_8_16   3118  3247  2667  566803  2830 12238  624230  2210     0  41133  1624 10189  3224  39289
SRM_1831_300s_20x20det_2_8_17   9825 10060  9046 1807881  9458 41415 1987552  7054   218 130865  4635 33091 10821 126478
SRM_1831_300s_20x20det_2_8_18  10176 10345  9277 1808557  9509 41242 1992876  7301   236 131665  4827 33429 11376 126836
SRM_1831_300s_20x20det_2_8_19  10018 10100  9016 1812487  9353 41018 1994062  6994     0 130593  5694 34178 10970 127321
SRM_1831_300s_20x20det_2_8_2   10155 10133  9166 1807829  9118 41652 1989986  7451    30 131722  5797 34442 10166 127935
SRM_1831_300s_20x20det_2_8_3    9608 10227  9271 1813219  9117 41200 1992276  6794   173 131174  5229 34518 11294 128631
SRM_1831_300s_20x20det_2_8_4    9916 10093  9085 1813917  9247 41355 1993078  7189     0 131833  5258 33713 11597 126655
SRM_1831_300s_20x20det_2_8_5   10084 10034  9082 1810454  9036 41090 1989855  6619     0 131702  5210 34139 11417 128381
SRM_1831_300s_20x20det_2_8_6   10000  9967  9028 1809745  9232 40502 1990396  7170   126 131984  5550 33110 11869 127154
SRM_1831_300s_20x20det_2_8_7   10006 10185  9249 1813338  9395 41511 1992714  6626   265 132235  5892 34253 11408 127738
SRM_1831_300s_20x20det_2_8_8   10059 10115  8873 1810521  9468 41445 1992305  6894   352 131743  4756 33338 11102 128372
SRM_1831_300s_20x20det_2_8_9   10231 10325  8892 1810501  9238 41410 1990464  7187    54 131100  5796 33668 10725 126362
SRM_1831_300s_20x20det_2_9_0    9744 10134  9063 1805580  9129 40979 1990909  7210     0 130434  4910 33863 11314 128036
SRM_1831_300s_20x20det_2_9_1    8067  8146  7079 1431213  7521 32231 1573728  5569   150 103903  4137 26844  8894 100613
SRM_1831_300s_20x20det_2_9_10   9891 10172  9142 1808039  9334 40746 1991450  7598    39 132057  5236 33571 11839 127297
SRM_1831_300s_20x20det_2_9_11   9935 10432  9031 1808559  9395 41030 1992911  7124   355 130838  5258 33742 11849 126550
SRM_1831_300s_20x20det_2_9_12   1910  1908  1521  360817  1962  7736  396396  1386     0  25736   973  6483  1726  24857
SRM_1831_300s_20x20det_2_9_13   9714 10076  8968 1809655  9103 41866 1990553  7229   470 131889  5264 34257 10409 126620
SRM_1831_300s_20x20det_2_9_14   9967  9840  9436 1807238  9403 40964 1990043  6908   368 131751  5717 33980 11467 127596
SRM_1831_300s_20x20det_2_9_15   9664 10020  8836 1806301  8988 40325 1984704  6996   351 131314  4390 33718 11407 126861
SRM_1831_300s_20x20det_2_9_16   9879 10253  9045 1809262  9267 41275 1990294  7058   261 131889  4740 33770 11587 126622
SRM_1831_300s_20x20det_2_9_17   9699 10261  9265 1794741  9309 41304 1988477  7221   320 131274  5192 34491 11252 126581
SRM_1831_300s_20x20det_2_9_18  10018  9925  9263 1809637  9385 40643 1991354  7256     0 132593  5367 34529 10628 126964
SRM_1831_300s_20x20det_2_9_19   9980 10291  9131 1809875  9040 41113 1990511  7243     0 131930  5289 33751 10741 126247
SRM_1831_300s_20x20det_2_9_2    9401  9521  8567 1756589  9009 40971 1983198  6990   308 131663  5654 33034 12242 127591
SRM_1831_300s_20x20det_2_9_3    9830  9883  9345 1808859  9561 41118 1991338  6912    55 132016  5449 33403 11355 127171
SRM_1831_300s_20x20det_2_9_4    9727 10450  9161 1803280  9316 40933 1985174  7222   284 131630  5058 34269 10856 126490
SRM_1831_300s_20x20det_2_9_5   10238 10241  9151 1807719  9107 40994 1991091  6914   261 132100  5572 34240 11254 127603
SRM_1831_300s_20x20det_2_9_6    9986 10356  9038 1807383  9251 40796 1991231  7711   157 131609  5146 34004 10185 126379
SRM_1831_300s_20x20det_2_9_7    9933 10167  8870 1805491  9373 40800 1990287  7300     0 130960  4647 33991 11416 126467
SRM_1831_300s_20x20det_2_9_8    1365  1339  1258  268321  1224  5787  294966  1109     0  19354   598  4745  1360  18105
SRM_1831_300s_20x20det_2_9_9   10204 10360  9021 1810568  9471 40508 1990042  7044   127 131645  5777 34076 11351 126322
------------------------------------------------------------------------------------------------------------------------
Mean value:                     9473  9566  8571 1691364  9096 39864 1860371  6640   192 122728  4972 31670 10487 120580
Std. Abw.:                      1180  1211  1086  213033  1138  4834  234372   871   161  15546   766  4047  1463  14833
Std. Abw. rel. [%]:            12.45 12.66 12.67   12.60 12.51 12.13   12.60 13.11 84.18  12.67 15.41 12.78 13.96  12.30
Conf. interval:                   42    43    38    7532    40   171    8286    31     6    550    27   143    52    524
